,MS SubClass,MS Zoning_string,Lot Frontage,Lot Area,Street_string,Lot Shape_string,Land Contour_string,Utilities_string,Lot Config_string,Land Slope_string,Neighborhood_string,Condition 1_string,Condition 2_string,Bldg Type_string,House Style_string,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style_string,Roof Matl_string,Exterior 1st_string,Exterior 2nd_string,Mas Vnr Type_string,Mas Vnr Area,Exter Qual,Exter Cond,Foundation_string,Bsmt Qual,Bsmt Cond,Bsmt Exposure_string,BsmtFin Type 1_string,BsmtFin SF 1,BsmtFin Type 2_string,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating_string,Heating QC,Central Air_string,Electrical_string,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional_string,Fireplaces,Fireplace Qu_string,Garage Type_string,Garage Yr Blt,Garage Finish_string,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive_string,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC_string,Misc Val,Mo Sold,Yr Sold,Sale Type_string,SalePrice,Remodeled,total_square_feet,Garage_combined
421,20,5,63,13072,1,3,3,0,4,0,23,5,2,0,2,6,5,4016016,4016016,1,1,12,12,2,0,3,3,2,4,3,4,0,941,6,0,217,1158,0,5,1,4,1158,0,0,1158,1,0,1,1,3,1,4,5,7,0,3,5,4024036,3,2,576,3,3,2,0,50,0,0,0,0,3,0,5,4024036,6,158000,0,3524,41721205248
422,20,5,67,10656,1,0,1,0,4,0,26,2,2,0,2,8,5,4024036,4028049,1,1,12,12,3,274,4,3,2,4,3,0,6,0,6,0,1638,1638,0,5,1,4,1646,0,0,1646,0,0,2,0,3,1,4,6,7,1,2,1,4028049,2,3,870,3,3,2,192,80,0,0,0,0,3,0,11,4028049,6,248900,1,5194,94618871010
423,50,5,60,7200,1,3,3,0,0,0,21,1,2,0,0,5,7,3751969,3802500,1,1,13,13,1,252,3,3,0,4,3,4,0,569,6,0,162,731,0,5,1,4,981,787,0,1768,1,0,1,1,3,1,4,7,7,2,5,5,3759721,3,1,240,3,3,2,0,0,264,0,0,0,3,0,6,4028049,8,175000,1,3230,8120997360
424,190,5,80,8800,1,3,3,0,4,0,15,6,2,1,2,6,7,3861225,4000000,3,1,3,12,2,0,3,4,2,3,3,2,0,901,1,252,34,1187,0,5,1,4,1565,0,0,1565,1,0,2,0,3,1,4,7,2,2,5,1,3861225,2,1,299,3,3,2,200,25,211,0,0,0,3,460,6,4024036,8,185900,1,4164,10390556475
425,75,6,60,10800,1,3,3,0,4,0,20,2,2,0,4,7,7,3663396,3880900,1,1,13,13,2,0,3,3,0,4,3,2,5,390,6,0,490,880,1,2,0,4,880,888,0,1768,0,0,1,1,2,1,3,6,7,2,5,5,3663396,3,2,320,3,3,0,0,341,0,0,0,0,3,0,10,4024036,8,163000,1,3869,21101160960
426,190,1,50,9000,1,3,3,0,4,0,11,2,2,1,0,5,6,3806401,3806401,1,1,14,14,2,0,2,2,1,3,3,2,6,0,6,0,660,660,0,3,0,4,1060,336,0,1396,0,0,2,0,4,2,3,8,3,0,3,6,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,10,4024036,8,115000,0,2716,0
427,80,5,80,13014,1,3,3,0,4,0,22,2,2,0,7,6,5,3912484,3912484,1,1,6,9,1,39,3,3,1,3,3,0,0,528,6,0,480,1008,0,3,1,4,1096,0,0,1096,1,0,1,0,3,1,3,6,7,1,1,1,3912484,3,2,484,3,3,2,168,0,0,0,0,0,3,0,12,4032064,8,157500,0,3280,34085560608
428,60,5,0,15896,1,1,3,0,1,0,8,8,2,0,5,7,5,3996001,3996001,1,1,12,12,1,210,4,3,2,4,3,4,0,913,6,0,264,1177,0,5,1,4,1223,1089,0,2312,1,0,2,1,4,1,4,8,7,1,5,3,3996001,0,3,658,3,3,2,298,0,0,0,0,0,3,0,5,4036081,8,245000,0,4964,70992953766
429,120,5,41,5395,1,0,1,0,4,0,25,2,2,4,2,8,5,3972049,3972049,1,1,6,6,2,0,4,3,2,4,3,4,2,733,6,0,604,1337,0,4,1,4,1337,0,0,1337,1,0,2,0,2,1,4,5,7,1,5,1,3972049,2,2,462,3,3,2,96,0,70,168,0,0,3,0,10,4032064,8,180000,0,4107,33031559484
430,160,2,0,5105,1,1,3,0,2,0,24,2,2,4,5,7,5,4016016,4016016,1,1,8,8,2,0,4,3,2,4,3,4,2,239,6,0,312,551,0,5,1,4,551,551,0,1102,0,0,2,1,2,1,4,4,7,0,3,5,4016016,3,2,480,3,3,2,0,60,0,0,0,0,3,0,3,4028049,8,148800,0,2264,34698378240
431,60,5,75,9473,1,3,3,0,4,0,5,2,2,0,5,8,5,4008004,4008004,1,1,12,12,2,0,4,3,2,4,3,4,2,804,6,0,324,1128,0,5,1,4,1128,903,0,2031,1,0,2,1,3,1,4,7,7,1,2,1,4008004,2,2,577,3,3,2,0,211,0,0,0,0,3,0,3,4032064,8,237000,0,4498,41627129544
432,30,5,60,8400,1,3,0,0,4,0,21,2,2,0,2,2,5,3686400,3802500,1,1,13,13,2,0,3,3,1,3,2,4,5,290,6,0,0,290,0,3,0,1,438,0,0,438,0,0,1,0,1,1,2,3,7,0,3,5,3724900,3,1,246,3,3,0,0,0,0,0,0,0,3,0,1,4036081,8,60000,1,1018,8246928600
433,85,5,64,12102,1,3,3,0,4,0,7,2,2,0,6,5,5,3904576,3904576,1,1,6,9,1,222,3,3,1,4,4,1,0,456,6,0,0,456,0,5,1,4,1033,0,0,1033,0,1,1,0,3,1,3,6,7,0,3,3,3904576,2,2,504,2,3,2,224,0,0,0,0,0,3,0,4,4032064,8,165000,0,2169,23614875648
434,60,5,41,10905,1,1,3,0,1,0,5,2,2,0,5,7,5,4012009,4012009,1,1,12,12,2,0,4,3,2,4,3,4,6,0,6,0,1129,1129,0,5,1,4,1129,1198,0,2327,0,0,2,1,4,1,4,9,7,1,2,3,4012009,2,2,596,3,3,2,0,57,0,0,0,0,3,0,8,4032064,8,240000,0,4642,43040832552
435,20,5,0,9556,1,0,3,0,0,0,8,2,2,0,2,7,5,3968064,3972049,1,1,6,6,1,52,3,3,2,4,3,4,6,0,6,0,1168,1168,0,4,1,4,1187,0,0,1187,0,0,2,0,3,1,4,6,7,0,3,1,3968064,2,2,420,3,3,2,0,21,0,0,0,0,3,0,8,4028049,8,160000,1,3544,29998563840
436,190,4,58,6430,1,3,0,0,0,0,21,1,2,1,0,6,6,3783025,3802500,1,1,13,13,2,0,3,3,1,3,3,0,1,780,6,0,0,780,0,3,0,1,816,524,0,1340,1,0,1,0,3,1,3,6,7,0,3,1,3783025,3,1,440,3,3,2,0,0,0,0,0,0,3,0,7,4024036,8,128000,1,2900,14980779000
437,90,5,65,6040,1,3,3,0,4,0,7,2,2,2,2,4,5,3822025,3822025,1,1,0,9,2,0,3,3,2,0,0,3,4,0,4,0,0,0,0,3,0,2,1152,0,0,1152,0,0,2,0,2,2,2,6,7,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4032064,8,82000,0,1152,0
438,20,5,80,14695,1,0,3,0,4,0,15,2,2,0,2,6,8,3865156,4032064,1,1,8,8,1,210,3,4,1,3,3,4,0,1387,6,0,175,1562,0,4,1,4,1567,0,0,1567,1,0,2,0,2,1,4,5,7,2,2,1,3865156,3,2,542,3,3,2,0,110,0,0,342,0,3,0,7,4036081,8,256000,1,4801,37708461936
439,70,6,50,9000,1,3,3,0,4,0,20,0,2,0,5,7,9,3686400,3952144,3,1,12,12,2,0,3,4,2,3,3,4,0,624,6,0,26,650,0,5,1,4,832,650,0,1482,0,1,1,0,3,1,3,7,7,0,3,5,3724900,3,2,324,3,3,2,0,0,0,0,0,0,3,0,7,4036081,8,143000,1,2782,21723616800
440,20,5,67,8368,1,0,1,0,4,0,26,2,2,0,2,7,5,4024036,4028049,1,1,12,12,2,0,4,3,2,4,3,4,6,0,6,0,1689,1689,0,5,1,4,1689,0,0,1689,0,0,2,0,3,1,4,7,7,0,3,1,4028049,0,2,433,3,3,2,100,39,0,0,0,0,3,0,4,4028049,6,231713,1,5206,31394613906
441,190,5,195,41600,1,0,3,0,2,0,8,2,2,1,2,5,5,3876961,3960100,1,1,6,6,2,0,3,3,1,4,3,1,0,1047,6,0,53,1100,1,3,1,4,1424,0,0,1424,1,0,1,1,3,1,3,7,4,0,3,0,3876961,3,3,828,3,3,0,144,0,0,0,0,0,3,0,11,4028049,8,155000,1,3768,86673340116
442,20,5,59,6490,1,3,3,0,4,0,14,2,2,0,2,5,7,3932289,3932289,1,1,12,12,2,0,3,4,1,3,3,4,2,534,6,0,282,816,0,5,1,4,816,0,0,816,0,1,1,0,2,1,3,4,7,0,3,1,3932289,3,1,264,3,3,2,315,0,0,0,0,0,3,0,4,4032064,8,128500,0,2763,9343118664
443,30,5,60,7290,1,3,3,0,0,0,21,2,2,0,2,7,8,3690241,3802500,1,1,14,14,1,174,3,3,0,3,3,4,6,0,6,0,1228,1228,0,5,1,4,1424,0,0,1424,0,0,2,0,2,1,3,7,7,1,2,1,3690241,3,1,312,3,3,2,0,0,90,0,0,0,3,0,4,4032064,8,168000,1,3880,10362196728
444,60,5,0,7472,1,0,3,0,1,0,15,2,2,0,5,7,9,3888784,4016016,1,1,6,6,1,138,3,3,1,3,3,4,0,626,6,0,99,725,0,4,1,4,725,754,0,1479,1,0,1,1,4,1,4,7,7,0,3,1,3888784,0,2,484,3,3,2,0,32,0,0,0,0,3,0,6,4028049,8,184000,1,2961,33879086208
445,190,5,70,7000,1,3,3,0,4,0,15,0,2,1,6,5,5,3849444,3849444,1,1,8,8,2,0,3,3,1,3,3,0,0,953,6,0,72,1025,0,3,1,4,1025,0,0,1025,1,0,1,0,3,1,3,6,7,0,3,6,0,1,0,0,0,0,2,96,80,0,0,0,0,3,0,3,4024036,8,124000,0,3251,0
446,20,5,0,11717,1,0,3,0,4,0,17,3,2,0,2,6,6,3880900,3880900,3,1,6,6,1,571,3,3,1,3,3,4,6,0,6,0,1442,1442,0,3,1,4,1442,0,0,1442,0,0,2,0,2,1,3,6,7,1,5,1,3880900,2,2,615,3,3,2,371,0,0,0,0,0,3,0,2,4036081,8,185000,0,4697,42961563000
447,60,5,106,11194,1,0,3,0,0,0,8,2,2,0,5,8,5,4000000,4000000,1,1,12,12,1,40,4,3,2,4,3,4,6,0,6,0,1406,1406,0,5,1,4,1454,482,0,1936,0,0,2,1,3,1,4,7,7,1,5,1,4000000,2,2,504,3,3,2,188,124,0,0,0,0,3,0,11,4024036,8,230500,0,5060,36288000000
448,60,5,90,11250,1,0,3,0,0,0,5,2,2,0,5,7,5,3992004,3992004,1,1,12,12,1,227,3,3,2,4,3,2,0,796,6,0,258,1054,0,5,1,4,1070,869,0,1939,0,1,2,1,3,1,4,8,7,1,5,1,3992004,2,3,555,3,3,2,128,84,0,0,0,0,3,0,5,4024036,8,227000,0,4259,59820179940
449,60,5,64,8633,1,3,3,0,2,0,5,2,2,0,5,6,5,4020025,4020025,1,1,12,12,2,0,4,3,2,4,3,4,2,193,6,0,545,738,0,5,1,4,738,738,0,1476,1,0,2,1,3,1,4,7,7,0,3,1,4020025,0,2,540,3,3,2,100,35,0,0,0,0,3,0,2,4036081,8,173500,0,3087,39074643000
450,85,5,70,8400,1,3,3,0,4,0,15,1,2,0,6,5,6,3873024,3873024,1,1,6,6,2,0,3,3,1,4,3,1,2,744,6,0,89,833,0,4,1,4,898,0,0,898,1,0,1,0,3,1,3,6,7,0,3,1,3873024,2,1,326,3,3,2,143,0,0,0,0,0,3,0,8,4024036,8,140000,0,2707,11363452416
451,20,5,87,10037,1,3,3,0,0,0,24,1,2,0,2,8,5,4024036,4028049,3,1,12,12,2,0,4,3,2,5,3,4,2,666,6,0,794,1460,0,5,1,4,1460,0,0,1460,0,0,2,0,3,1,4,6,7,1,2,1,4024036,0,2,480,3,3,2,0,20,0,0,0,0,3,0,8,4032064,8,247000,1,4400,34767671040
452,85,5,0,8014,1,0,3,0,1,0,22,2,2,0,6,6,5,3912484,3912484,1,1,9,6,1,23,3,3,1,4,3,1,2,456,6,0,0,456,0,3,1,4,1034,0,0,1034,0,1,1,0,3,1,3,5,7,1,1,2,3912484,0,2,504,3,3,2,0,0,0,0,0,0,3,0,6,4036081,8,149900,0,1946,35494054848
453,20,5,0,12250,1,0,3,0,4,0,5,2,2,0,2,5,6,3912484,3912484,1,1,6,6,1,180,3,3,1,4,3,2,0,781,6,0,83,864,0,5,1,4,1174,0,0,1174,1,0,1,0,3,1,3,5,7,0,3,1,3912484,3,2,528,3,3,2,211,0,280,0,0,0,3,0,5,4032064,8,158000,0,3113,37184247936
454,160,2,0,2403,1,0,3,0,2,0,24,2,2,4,5,7,5,4012009,4012009,1,1,12,12,2,0,4,3,2,4,3,4,2,244,6,0,286,530,0,5,1,4,530,550,0,1080,0,0,2,1,2,1,4,4,7,0,3,1,4012009,2,2,496,3,3,2,0,50,0,0,0,0,3,0,6,4040100,8,147110,0,2190,35819216352
455,50,6,50,8600,1,3,0,0,4,0,11,2,2,0,0,6,6,3751969,3802500,1,1,8,8,2,0,3,3,0,3,3,4,6,0,6,0,780,780,0,3,1,4,780,596,0,1376,0,0,2,0,3,1,3,7,7,1,2,5,3751969,3,1,198,3,3,0,0,0,0,0,0,0,3,0,6,4024036,8,119500,1,2936,6686008758
456,50,5,60,13680,1,3,1,0,4,1,6,2,2,0,0,5,6,3763600,3802500,1,1,13,13,2,0,3,3,1,3,3,4,0,728,6,0,112,840,0,5,1,4,840,727,0,1567,1,0,1,1,2,1,3,6,3,2,5,5,3845521,3,2,440,3,3,2,0,21,150,0,0,0,3,0,2,4036081,8,205000,1,3268,30456526320
457,70,5,60,10800,1,3,3,0,4,0,20,2,2,0,5,5,9,3591025,3996001,1,1,13,6,2,0,3,4,1,4,3,0,6,0,6,0,736,736,0,5,1,4,751,783,0,1534,0,0,1,1,3,1,4,6,7,0,3,6,0,1,0,0,0,0,0,0,112,0,0,0,0,3,0,7,4028049,8,148000,1,3118,0
458,120,5,39,5389,1,0,3,0,4,0,25,2,2,4,2,8,5,3980025,3984016,1,1,5,5,2,0,4,3,2,4,3,4,2,1180,6,0,415,1595,0,5,1,4,1616,0,0,1616,1,0,2,0,2,1,4,5,7,1,5,1,3980025,2,2,608,3,3,2,237,152,0,0,0,0,3,0,3,4040100,8,236500,1,5195,43557393600
459,50,5,60,10890,1,3,3,0,4,0,21,2,2,0,0,5,5,3755844,3802500,1,1,8,8,2,0,3,3,0,2,3,4,3,930,6,0,128,1058,0,3,1,4,1058,493,0,1551,1,0,2,0,3,1,2,6,7,0,3,5,3755844,3,1,240,2,3,2,0,0,0,0,0,0,3,0,7,4024036,8,137000,1,3667,5408415360
460,20,5,68,9768,1,3,3,0,4,0,15,2,2,0,2,5,5,3822025,3822025,1,1,13,13,2,0,3,3,1,3,3,4,5,100,0,247,613,960,0,4,1,4,960,0,0,960,1,0,1,0,2,1,3,5,7,0,3,1,3822025,2,1,330,3,3,2,0,70,0,0,0,0,3,0,2,4036081,8,122000,0,2950,11351414250
461,20,5,73,8993,1,0,3,0,4,0,8,2,2,0,2,7,5,4028049,4028049,1,1,12,12,2,0,4,3,2,4,3,0,6,0,6,0,1302,1302,0,5,1,4,1302,0,0,1302,0,0,2,0,3,1,4,6,7,0,3,1,4028049,0,2,436,3,3,2,0,22,0,0,0,0,3,0,8,4028049,6,176485,0,3928,31612128552
462,30,5,50,11672,1,1,3,0,4,0,3,2,2,0,2,5,5,3705625,3802500,1,1,8,8,2,0,3,3,0,3,3,4,6,0,6,0,816,816,0,3,1,0,816,0,0,816,0,0,1,0,2,1,3,4,7,0,3,5,3705625,3,1,210,2,2,0,168,0,112,0,0,0,3,0,7,4024036,8,109000,1,2616,3112725000
463,120,6,0,9763,1,0,3,0,4,0,10,2,2,4,2,7,5,3992004,3992004,1,1,13,13,1,239,4,3,2,4,3,4,2,1102,0,72,328,1502,0,5,1,4,1502,0,0,1502,1,0,1,1,1,1,4,5,7,1,5,1,3992004,0,1,286,3,3,2,0,0,0,0,0,0,3,0,9,4028049,8,330000,0,4506,10275418296
464,20,6,56,9836,1,3,0,0,4,0,20,0,2,0,2,6,5,4032064,4032064,1,1,12,12,2,0,3,3,2,3,3,4,2,96,6,0,96,192,0,4,0,4,1133,0,0,1133,1,0,1,0,3,1,3,7,7,0,3,5,4032064,3,1,308,3,3,2,0,175,0,0,0,0,3,0,12,4032064,8,143000,0,1692,11176881408
465,60,5,89,10557,1,0,3,0,4,0,18,2,2,0,5,9,5,3992004,3992004,1,1,8,8,1,422,4,3,2,5,3,1,2,672,6,0,736,1408,0,5,1,4,1671,1407,0,3078,1,0,2,1,4,1,4,9,7,1,5,1,3992004,0,3,806,3,3,2,108,87,0,0,0,0,3,0,7,4028049,8,410000,0,6089,86873991048
466,60,5,70,8462,1,0,3,0,4,0,23,2,2,0,5,6,5,3976036,3976036,1,1,6,6,1,105,4,4,2,4,4,4,2,814,6,0,114,928,0,5,1,4,936,785,0,1721,0,1,2,1,3,1,4,7,7,0,3,1,3976036,2,2,471,3,3,2,300,87,0,0,0,0,3,0,7,4028049,8,201000,0,3964,33708833208
467,50,5,60,10818,1,3,3,0,4,0,20,2,2,0,0,4,4,3648100,3802500,1,1,12,12,2,0,3,3,0,2,3,4,6,0,6,0,1077,1077,0,3,1,0,981,779,0,1760,0,0,1,1,4,1,3,7,7,1,5,5,3744225,3,2,648,2,3,2,120,0,96,0,0,0,3,0,2,4024036,0,80000,1,4034,29115093600
468,70,5,61,7259,1,0,3,0,4,1,6,2,2,0,5,6,8,3783025,4008004,2,1,13,13,2,0,3,3,1,3,3,4,0,774,3,150,104,1028,0,5,1,4,1436,884,0,2320,1,0,2,1,3,1,4,9,7,1,5,5,3783025,3,1,180,3,3,2,224,0,0,0,0,0,3,0,7,4028049,8,259500,1,4600,6128500500
469,60,5,0,11800,1,0,3,0,4,0,26,2,2,0,5,7,5,4012009,4016016,1,1,12,12,1,94,4,3,2,4,3,1,2,766,6,0,356,1122,0,5,1,4,1146,1340,0,2486,1,0,3,1,5,1,4,10,7,1,2,3,4012009,0,2,452,3,3,2,143,32,0,0,0,0,3,0,7,4028049,8,279900,1,4905,32641705224
470,20,5,75,7500,1,3,3,0,4,0,15,2,2,0,2,5,7,3837681,3976036,3,1,3,3,2,0,3,3,1,3,3,4,3,340,5,906,0,1246,0,5,1,4,1246,0,0,1246,1,0,1,1,3,1,4,6,7,0,3,1,3837681,2,1,305,3,3,2,218,0,0,0,0,0,3,0,5,4040100,8,154000,1,3956,10534434345
471,50,5,0,159000,1,1,2,0,1,2,4,2,2,0,0,6,7,3833764,4024036,1,1,13,6,0,472,4,3,1,4,3,1,5,697,6,0,747,1444,0,4,1,4,1444,700,0,2144,0,1,2,0,4,1,4,7,7,2,5,1,3833764,0,2,389,3,3,2,0,98,0,0,0,0,3,500,6,4028049,8,277000,1,5130,26844015528
472,50,5,62,6488,1,3,3,0,4,0,7,2,2,0,0,5,5,3771364,3802500,1,1,3,13,2,0,3,3,0,3,3,4,3,230,6,0,569,799,0,5,0,0,799,351,0,1150,0,0,1,0,3,1,3,6,4,2,5,3,3771364,3,1,215,3,3,2,264,0,0,0,0,0,3,0,3,4024036,8,128000,1,3012,7297589340
473,20,5,110,14230,1,3,3,0,0,0,19,2,2,0,2,8,5,4028049,4028049,1,1,12,12,3,640,4,3,2,4,3,4,6,0,6,0,1566,1566,0,5,1,4,1600,0,0,1600,0,0,2,0,3,1,4,7,7,1,2,1,4028049,2,3,890,3,3,2,0,56,0,0,0,0,3,0,7,4036081,8,256300,0,4788,96794017470
474,50,5,110,7810,1,0,1,0,4,0,6,2,2,0,0,4,6,3724900,4012009,1,1,0,5,2,0,3,4,0,3,4,4,2,189,6,0,741,930,0,5,1,4,1230,525,0,1755,0,0,2,0,4,1,4,7,7,1,5,5,3724900,3,1,231,2,3,2,0,40,0,0,0,0,3,0,11,4028049,8,188000,1,3655,5162711400
475,20,5,85,14331,1,3,3,0,4,0,26,2,2,0,2,8,5,4008004,4008004,3,1,12,12,1,630,4,3,2,5,3,1,2,1274,6,0,526,1800,0,5,1,4,1800,0,0,1800,1,0,2,0,3,1,4,7,7,1,2,1,4008004,0,3,765,3,3,2,270,78,0,0,0,0,3,0,5,4024036,8,312500,0,5748,82785322620
476,160,2,30,3182,1,3,3,0,4,0,24,2,2,4,5,7,5,4016016,4020025,1,1,8,8,2,0,4,3,2,4,3,4,6,0,6,0,600,600,0,5,1,4,600,600,0,1200,0,0,2,1,2,1,4,4,7,0,3,5,4016016,2,2,480,3,3,2,0,172,0,0,0,0,3,0,6,4040100,8,151000,1,2572,34698378240
477,160,6,24,1920,1,3,3,0,4,0,2,2,2,4,5,5,5,3884841,3884841,1,1,6,6,1,376,3,3,1,3,3,4,0,471,6,0,294,765,0,5,1,4,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,3,5,3884841,3,2,440,3,3,2,240,36,0,0,0,0,3,0,8,4028049,8,122500,0,3171,30767940720
478,60,5,68,10110,1,3,3,0,4,0,23,2,2,0,5,6,5,4012009,4012009,1,1,12,12,2,0,4,3,2,4,3,2,2,80,0,555,200,835,0,5,1,4,835,861,0,1696,1,0,2,1,3,1,4,7,7,0,3,1,4012009,2,2,542,3,3,2,143,66,0,0,0,0,3,0,7,4032064,8,188000,0,3575,39141159804
479,60,5,91,10984,1,0,3,0,0,0,5,2,2,0,5,7,5,4020025,4024036,1,1,12,12,2,0,4,3,2,4,3,1,6,0,6,0,945,945,0,5,1,4,945,864,0,1809,0,0,2,1,3,1,4,8,7,0,3,1,4020025,2,2,638,3,3,2,144,54,0,0,0,0,3,0,5,4024036,6,209700,1,3897,46165967100
480,20,5,85,14082,1,0,1,0,4,0,25,2,2,0,2,8,5,4024036,4024036,3,1,12,12,1,945,4,3,2,5,4,1,2,1558,6,0,662,2220,0,5,1,4,2234,0,0,2234,1,0,1,1,1,1,4,7,7,1,2,1,4024036,2,2,724,3,3,2,390,80,0,0,0,0,3,0,1,4028049,8,441929,0,7144,52441237152
481,60,5,50,8480,1,0,3,0,4,0,23,2,2,0,5,6,5,3972049,3976036,1,1,6,6,1,120,4,3,2,4,3,4,2,602,6,0,284,886,0,5,1,4,886,794,0,1680,0,1,2,1,3,1,4,7,7,0,3,1,3972049,2,2,474,3,3,2,144,96,0,0,0,0,3,0,10,4032064,8,163000,1,3692,33889522068
482,60,5,0,12205,1,0,2,0,4,0,4,2,2,0,5,6,8,3865156,4028049,1,1,6,6,1,157,3,3,1,3,2,1,3,568,6,0,264,832,0,4,1,4,976,1111,0,2087,0,0,2,1,5,1,4,9,7,0,3,1,3865156,0,2,444,3,3,2,133,168,0,0,0,0,3,0,7,4028049,8,187500,1,4052,30890326752
483,20,5,90,15750,1,3,3,0,3,0,5,1,2,0,2,8,5,3996001,4000000,1,1,12,12,1,260,4,3,2,4,3,1,2,1246,6,0,216,1462,0,5,1,4,1513,0,0,1513,1,0,2,0,2,1,4,5,7,1,5,1,3996001,0,2,521,3,3,2,135,34,0,0,0,0,3,0,6,4036081,8,220000,1,4606,37474497378
484,20,5,70,8050,1,3,3,0,4,0,15,2,2,0,2,5,6,3869089,3972049,1,1,8,8,2,0,3,3,1,3,3,4,0,474,1,38,437,949,0,3,1,4,1107,0,0,1107,1,0,1,0,3,1,4,5,7,0,3,1,3869089,2,1,308,3,3,2,88,64,0,0,0,0,3,0,3,4028049,8,127000,1,3157,10725114708
485,20,5,60,7200,1,3,3,0,4,0,15,2,2,0,2,5,7,3822025,4028049,1,1,12,12,2,0,3,3,3,0,0,3,4,0,4,0,0,0,0,5,1,4,827,0,0,827,0,0,1,0,2,1,3,5,4,1,4,5,3869089,3,1,392,3,3,2,0,0,0,0,0,0,3,0,4,4040100,8,107500,1,827,13650145992
486,75,6,35,6300,1,3,3,0,4,0,20,2,2,0,4,6,6,3663396,4004001,1,1,13,14,2,0,3,3,1,3,3,4,6,0,6,0,742,742,0,5,1,4,742,742,0,1484,0,0,2,0,3,1,3,9,7,1,2,6,0,1,0,0,0,0,2,0,291,134,0,0,0,3,0,6,4032064,8,128000,1,3259,0
487,30,6,30,5232,1,2,0,0,4,0,20,0,2,0,2,5,5,3705625,4016016,1,1,13,13,2,0,3,3,0,2,3,4,6,0,6,0,680,680,0,4,0,2,764,0,0,764,0,0,1,0,2,1,3,4,7,0,3,5,3861225,3,2,504,3,3,0,0,0,0,0,0,0,3,0,6,4032064,8,73000,1,2124,35029033200
488,20,5,72,11846,1,0,1,0,4,0,19,2,2,0,2,9,5,4012009,4016016,3,1,12,12,1,562,4,3,2,5,3,1,2,1567,6,0,225,1792,0,5,1,4,1792,0,0,1792,1,0,2,0,2,1,5,6,7,1,2,1,4012009,0,3,874,3,3,2,206,49,0,0,0,0,3,0,8,4024036,8,374000,1,5631,94675388382
489,60,5,130,16900,1,3,3,0,4,0,19,2,2,0,5,8,5,4004001,4008004,1,1,12,12,1,1110,4,3,2,5,3,2,2,1075,6,0,404,1479,0,5,1,4,1515,1134,0,2649,1,0,2,1,4,1,4,10,7,1,5,1,4004001,0,3,746,3,3,2,0,60,0,0,0,0,3,0,1,4032064,8,421250,1,5667,80648588142
490,60,5,0,9636,1,0,3,0,0,0,8,2,2,0,5,6,5,3968064,3972049,1,1,12,12,2,0,3,3,2,4,3,4,6,0,6,0,808,808,0,4,1,4,808,785,0,1593,0,0,2,1,3,1,3,7,7,1,5,3,3972049,2,2,389,3,3,2,342,40,0,0,0,0,3,0,12,4036081,8,178000,1,3591,27812287098
491,85,5,90,10012,1,3,3,0,4,0,7,2,2,0,6,4,5,3888784,3888784,1,1,9,9,2,0,3,3,1,4,3,0,1,920,5,180,38,1138,0,3,1,4,1181,0,0,1181,1,0,2,0,3,1,3,6,7,0,3,5,3896676,2,2,588,3,3,2,0,0,180,0,0,0,3,0,4,4032064,8,137500,0,3457,41242418784
492,20,5,91,14303,1,0,3,0,0,0,18,2,2,0,2,8,5,3976036,3976036,3,1,6,6,1,554,4,3,2,4,3,1,2,1314,6,0,672,1986,0,5,1,4,1987,0,0,1987,1,0,2,0,2,1,4,7,7,1,5,1,3976036,0,2,691,3,3,2,262,36,0,0,0,0,3,0,8,4032064,8,301500,0,6257,49453935768
493,70,5,43,5707,1,3,0,0,4,0,21,1,2,0,5,6,6,3744225,3802500,1,1,13,13,2,0,3,3,0,3,3,4,6,0,6,0,583,583,0,4,1,1,647,595,0,1242,0,0,1,1,3,1,3,6,7,1,2,5,3709476,3,1,180,2,3,2,329,96,0,0,0,0,3,0,3,4036081,8,105000,1,2833,4006234080
494,20,5,78,9360,1,3,3,0,4,0,15,1,2,0,2,6,7,3873024,4016016,3,1,6,6,1,203,3,3,1,3,3,0,0,760,6,0,216,976,0,3,1,4,976,0,0,976,1,0,1,0,2,1,4,4,7,1,1,1,3873024,2,2,504,3,3,2,94,0,0,0,0,0,3,0,8,4024036,8,157500,1,3022,35136073728
495,50,6,40,5680,1,3,3,0,4,0,20,2,2,0,0,5,3,3613801,3802500,1,1,0,0,2,0,3,3,1,3,3,4,6,0,6,0,969,969,0,3,0,0,969,245,0,1214,0,0,1,0,2,1,3,6,7,0,3,5,3686400,3,1,216,3,3,0,0,0,77,0,0,0,3,0,9,4028049,8,117000,1,3152,7166361600
